date,amount,type,description,category,sender,raw_message
1970-01-01 00:28:45.702442345,379.0,unknown,Uncategorized,Others,650002,"Your Airtel pack on 8082XXX088 is about to expire!
Recharge now with Rs379 to stay connected. Get UL calls, 2GB data/day & 100 SMS/day, for 1 month. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:42.875204177,3300.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 3,300.00 on 05/08/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 5,568.76-SBI"
1970-01-01 00:28:50.288282516,400.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 400.00 Dt 30-10-24 17:07 thru UPI:531155992014.Bal INR 5902.27 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:49.926388205,2500.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 2,500.00 on 26/10/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 6,704.72-SBI"
1970-01-01 00:28:49.072700385,60.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 60.00 Dt 16-10-24 15:28 thru UPI:429003395452.Bal INR 779.27 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:48.564080206,100.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 100.00 Dt 10-10-24 18:10 thru UPI:428444400242.Bal INR 931.00 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:48.052875930,500.0,debit,you have sufficient balance in your account,Others,shrirm,Dear customer Mr/Ms RAMAN KUNDAL   agr number JAMMUCM2404300013  please ensure that you have sufficient balance in your account on 4TH evening. Or Rs 500  /- will be charged for every cheque bounce along with delayed payment interest. If any queries Please send sms SFL PUNJAB  to 92205 92205 or email to smX@shriramFinance.in  or give a Missed Call to 02241793038  - Shriram Finance
1970-01-01 00:28:49.932835795,2000.0,credit,Uncategorized,Others,pnbsms,Your a/c XX2440 is credited for INR 2000.00  on 26-10-24 14:23 through UPI.Available Bal INR 7502.27 (UPI Ref ID 430070776758).Download PNB ONE-PNB
1970-01-01 00:28:48.903097601,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:52.085763448,181.0,unknown,Uncategorized,Others,650001,"Introducing ULTIMATE SAVER PACK for smart savers like you! 
Get 20+ OTTs subscription with Airtel Xstream Play (30 days), 15GB & much more for 30 days. Recharge with Rs181 pack today. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.810226735,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:47.349769031,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.598667926,20.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 20.00 Dt 22-10-24 17:34 thru UPI:562284609235.Bal INR 142.27 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:51.486575001,349.0,unknown,Uncategorized,Others,650001,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.283422594,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.427736125,8000.0,credit,Uncategorized,Others,pnbsms,Your a/c XX2440 is credited for INR 8000.00  on 01-11-24 07:52 through UPI.Available Bal INR 12930.37 (UPI Ref ID 430687065402).Download PNB ONE-PNB
1970-01-01 00:28:50.968353525,649.0,unknown,Uncategorized,Others,650003,"You're missing out on incoming calls & OTPs! Recharge now with Rs649 Airtel pack to get UL calls, 2GB data/day & 100 SMS/day, for 56 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:47.688568565,379.0,unknown,Uncategorized,Others,airtel,"Your Airtel pack just got an upgrade! Enjoy unlimited calling, 2GB/day data, 100 SMS/day & Airtel Xstream Play for just Rs379. Watch latest movies, shows & 200+ Live TV channels. Browse more packs & benefits on Airtel Thanks app i.airtel.in/379-Sl"
1970-01-01 00:28:48.207960368,979.0,unknown,save,Others,airtel,Want to save on your mobile recharge? Get Airtel's 84-day pack at Rs979 and enjoy 2GB/day + unlimited calls. That's just Rs327/month ! Bonus: Get Unlimited 5G data over & above 2GB/day. Recharge now i.airtel.in/979_sil
1970-01-01 00:28:48.807030898,379.0,unknown,Uncategorized,Others,airtel,"Your Airtel pack just got an upgrade! Enjoy unlimited calling, 2GB/day data, 100 SMS/day & Airtel Xstream Play for just Rs379. Watch latest movies, shows & 200+ Live TV channels. Browse more packs & benefits on Airtel Thanks app i.airtel.in/379-Sl"
1970-01-01 00:28:50.826779685,2500.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 2500.00 Dt 05-11-24 22:42 thru UPI:511860682101.Bal INR 144.37 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:52.004114656,161.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 for you!
Recharge now to get 12GB data valid till 30 days in Rs161. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.717730249,2000.0,credit,Uncategorized,Others,pnbsms,Your a/c XX2440 is credited for INR 2000.00  on 24-10-24 02:38 through UPI.Available Bal INR 2017.27 (UPI Ref ID 466442114415).Download PNB ONE-PNB
1970-01-01 00:28:48.887418428,979.0,unknown,save,Others,airtel,Want to save on your mobile recharge? Get Airtel's 84-day pack at Rs979 and enjoy 2GB/day + unlimited calls. That's just Rs327/month ! Bonus: Get Unlimited 5G data over & above 2GB/day. Recharge now i.airtel.in/979_sil
1970-01-01 00:28:49.420973925,449.0,unknown,Uncategorized,Others,650003,"Your Airtel pack on 8082XXX088 is about to expire!
Recharge now with Rs449 to stay connected. Get UL calls, 3GB data/day & 20+ OTTs with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.795472967,100.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 100.00 Dt 13-10-24 10:27 thru UPI:428771338207.Bal INR 648.27 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:51.324817961,349.0,unknown,28D with your recharge of Rs 349,Bills & Utilities,rechrg,Congrats! Free Unlimited 5G benefit & 2GB/day has been activated for 28D with your recharge of Rs 349
1970-01-01 00:28:50.816515996,2000.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 2000.00 Dt 05-11-24 19:51 thru UPI:242892330669.Bal INR 144.37 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:50.193880909,2000.0,credit,Uncategorized,Others,pnbsms,Your a/c XX2440 is credited for INR 2000.00  on 29-10-24 14:54 through UPI.Available Bal INR 7002.27 (UPI Ref ID 430337610672).Download PNB ONE-PNB
1970-01-01 00:28:48.577935474,89.88,debit,Uncategorized,Others,cbssbi,Your AC XXXXX068589 Debited INR 89.88 on 10/10/24 -ECS/ACH RET CH. Avl Bal INR 0.00.-SBI
1970-01-01 00:28:50.033398106,1.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 has credit for UPI/429747362542/39728068589/2 of Rs 1.00 on 27/10/24. Avl Bal Rs 1,945.72.-SBI"
1970-01-01 00:28:49.921409064,700.0,unknown,Uncategorized,Others,rrsmpt,"Hello
Satte pe Satta
Diwali Dhamaka @SMART Point
Get 7% off on bill above Rs700+
B1G1 on Gift Packs
B2G1 Biscuit Large Pack Sel Var
Till Nov 5
bit.ly/4cRNdIB TC"
1970-01-01 00:28:48.818312296,47.2,debit,Uncategorized,Others,cbssbi,"Your AC XXXXX068589 Debited INR 47.20 on 13/10/24 -CDM CHARGE DR. Avl Bal INR 1,457.68.-SBI"
1970-01-01 00:28:48.465529687,1300.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 1,300.00 on 09/10/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 4,405.88-SBI"
1970-01-01 00:28:47.504550804,979.0,unknown,save,Others,airtel,Want to save on your mobile recharge? Get Airtel's 84-day pack at Rs979 and enjoy 2GB/day + unlimited calls. That's just Rs327/month ! Bonus: Get Unlimited 5G data over & above 2GB/day. Recharge now i.airtel.in/979_sil
1970-01-01 00:28:47.423004180,379.0,unknown,Uncategorized,Others,airtel,"Your Airtel pack just got an upgrade! Enjoy unlimited calling, 2GB/day data, 100 SMS/day & Airtel Xstream Play for just Rs379. Watch latest movies, shows & 200+ Live TV channels. Browse more packs & benefits on Airtel Thanks app i.airtel.in/379-Sl"
1970-01-01 00:28:48.713398143,979.0,unknown,save,Others,airtel,Want to save on your mobile recharge? Get Airtel's 84-day pack at Rs979 and enjoy 2GB/day + unlimited calls. That's just Rs327/month ! Bonus: Get Unlimited 5G data over & above 2GB/day. Recharge now i.airtel.in/979_sil
1970-01-01 00:28:50.700573455,349.0,unknown,Uncategorized,Others,650001,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.547147904,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:47.450225284,30000.0,unknown,Uncategorized,Others,zomato,"Hi,
Thank you for your interest in joining Zomato as a delivery partner.
You have been referred by Subhash Anuragi. Join now & start earning monthly up to Rs 30000. Work anytime, get daily payouts, accidental life insurance, and many more benefits.
App link: https://zomato.page.link/rider -ZOMATO"
1970-01-01 00:28:47.765879456,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.836165523,2500.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 2500.00 Dt 06-11-24 01:19 thru UPI:926695160885.Bal INR 144.37 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:48.279515733,2.0,unknown,Uncategorized,Others,sbibnk,"Dear Customer,Enroll under PMJJBY, Life Ins. Cover Rs 2 lac @ Rs 436 p.a. Visit Branch/CSP or do yourself on SBI Net Banking/Jan Suraksha Portal. T&C Apply-SBI"
1970-01-01 00:28:47.857114660,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.202801263,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.794149449,300000.0,unknown,Uncategorized,Others,airfsc,"Account update for Mobile 0000006088 : Your Airtel Bajaj Finserv Insta EMI Card is ready with a loan limit of up to Rs 300,000. Apply Now https://i.airtel.in/FSEMICE"
1970-01-01 00:28:48.032121775,379.0,unknown,Uncategorized,Others,airtel,"Your Airtel pack just got an upgrade! Enjoy unlimited calling, 2GB/day data, 100 SMS/day & Airtel Xstream Play for just Rs379. Watch latest movies, shows & 200+ Live TV channels. Browse more packs & benefits on Airtel Thanks app i.airtel.in/379-Sl"
1970-01-01 00:28:50.517107759,1900.0,credit,Uncategorized,Others,bobsms,Rs 1900.00 debited from A/C XXXXXX4491 and credited to bflautopay@hdfcbank UPI Ref:430706897292. Not you? Call 18005700 -BOB
1970-01-01 00:28:48.036118693,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.910196599,9.0,debit,Uncategorized,Others,aircol,"Hi! To avoid call & data service disconnection on your Airtel No. 0000006088, please pay Rs 9 immediately. Pay via Airtel Thanks App - https://www.airtel.in/5/PPbillreminder. Please ignore if already paid. You can also ask us your questions on Airtel Thanks App. Your feedback makes us better everyday."
1970-01-01 00:28:50.354288850,649.0,unknown,Uncategorized,Others,650003,"You're missing out on incoming calls & OTPs! Recharge now with Rs649 Airtel pack to get UL calls, 2GB data/day & 100 SMS/day, for 56 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:52.176433300,99.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 2 days, in Rs99. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.684967569,379.0,unknown,Uncategorized,Others,650053,"Your Airtel Bundle pack has expired! Recharge now and enjoy daily 2 GB, daily 100 SMS, UL calls, up to 1 Month days, only at Rs379 .
i.airtel.in/Rcharge"
1970-01-01 00:28:51.912239135,181.0,unknown,Uncategorized,Others,650001,"Introducing ULTIMATE SAVER PACK for smart savers like you! 
Get 20+ OTTs subscription with Airtel Xstream Play (30 days), 15GB & much more for 30 days. Recharge with Rs181 pack today. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.323862438,379.0,unknown,Uncategorized,Others,650002,"Your Airtel pack on 8082XXX088 is about to expire!
Recharge now with Rs379 to stay connected. Get UL calls, 2GB data/day & 100 SMS/day, for 1 month. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.604542445,9.0,debit,Uncategorized,Others,aircol,"Alert: There is an overdue of Rs 9 on your Airtel No. 0000006088. To resume the services, Kindly pay via Airtel Thanks App - https://i.airtel.in/PPpayBills or walk-in to an Airtel Store. Services will be restored within 4hrs of cash & 48hrs of cheque payment"
1970-01-01 00:28:51.738592970,161.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 for you!
Recharge now to get 12GB data valid till 30 days in Rs161. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.853236623,379.0,unknown,Uncategorized,Others,650053,"Your Airtel Bundle pack has expired! Recharge now and enjoy daily 2 GB, daily 100 SMS, UL calls, up to 1 Month days, only at Rs379 .
i.airtel.in/Rcharge"
1970-01-01 00:28:48.818314247,1500.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 1,500.00 on 13/10/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 1,457.68-SBI"
1970-01-01 00:28:47.599243935,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:52.221455109,30000.0,unknown,Uncategorized,Others,zomato,"Hi,
Thank you for your interest in joining Zomato as a delivery partner.

Join now & start earning up to Rs 30000 monthly. Work anytime, get daily payouts, accidental life insurance, and many more benefits.

App link: https://zoma.to/ZOMATO/dp/rider -ZOMATO"
1970-01-01 00:28:48.579136244,181.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs181 | valid for 30 days i.airtel.in/dtpck
1970-01-01 00:28:50.817911242,1900.0,credit,Uncategorized,Others,bajajf,"EMI Received!
EMI Rs 1900.00 for Nov-24 towards loan no. 4M50CDLH135403 received. Login to get your statement https://m.bflcomm.in/BAJAJF/P9kWAl
Bajaj Finance Ltd"
1970-01-01 00:28:49.763645839,449.0,unknown,Uncategorized,Others,650003,"REMINDER: Airtel unlimited pack has expired on 8082XXX088 . Recharge now with Rs449 & get UL calls, 3GB data/day, 100 SMS/day, UL 5G & 20+ OTTs with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.237812627,50.0,unknown,Uncategorized,Others,airbnk,Your cashback of Rs 50.0 is going to expire today. Register yourself using the given link and receive the amount now - https://i.airtel.in/wbank
1970-01-01 00:28:48.297779122,379.0,unknown,Uncategorized,Others,airtel,"Your Airtel pack just got an upgrade! Enjoy unlimited calling, 2GB/day data, 100 SMS/day & Airtel Xstream Play for just Rs379. Watch latest movies, shows & 200+ Live TV channels. Browse more packs & benefits on Airtel Thanks app i.airtel.in/379-Sl"
1970-01-01 00:28:50.529312916,409.0,unknown,Uncategorized,Others,650002,"You're missing out on incoming calls & OTPs! Recharge now with Rs409 & get UL calls, UL 5G, 2.5GB data/day, Talktime Rs 5 & 20+ OTTs with Airtel Xstream Play?for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:51.306090774,349.0,unknown,Uncategorized,Others,650001,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.644515021,60.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 60.00 Dt 11-10-24 16:31 thru UPI:428515713499.Bal INR 770.00 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:48.153348873,2900.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 2,900.00 on 05/10/24. Avl Bal Rs 1,418.66. Download YONO - SBI"
1970-01-01 00:28:51.127302105,700.0,unknown,Uncategorized,Others,rrsmpt,"Satte Pe Satta Dhamaka Offer@SMART Point!
B1G1 Biscuits-Sel Var
B1G1 Vaseline 400ml
Plus,Shop Rs700 & Get Extra 7% Discount
Limited Time Offer
bit.ly/4cHgfdE TC"
1970-01-01 00:28:48.703510928,20.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 20.00 Dt 12-10-24 08:54 thru UPI:428660079100.Bal INR 834.00 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:48.986847973,379.0,unknown,Uncategorized,Others,airtel,"Your Airtel pack just got an upgrade! Enjoy unlimited calling, 2GB/day data, 100 SMS/day & Airtel Xstream Play for just Rs379. Watch latest movies, shows & 200+ Live TV channels. Browse more packs & benefits on Airtel Thanks app i.airtel.in/379-Sl"
